id,log_uuid,application_no,source,live_b64(live image base 64),kyc_avlb(KYC image available),f_match(face match),f_score (img match score),f_remarks,completed,completed_on,created_on,live_img_aqc,date_of_application,request_id
374197,d2b9fed0-b143-4104-be3e-f2effddaafbf,1.10007E+12,Direct,289688224,TRUE,TRUE,0.99087805,Match,Match,1/13/2022 15:52,21:56.6,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374198,351d361e-78ce-4a97-b665-7c947a669738,1.3265E+12,Direct,289263093,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:52,21:57.8,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374199,4450d532-7dc1-4f27-b560-a3357fb00959,1.10007E+12,Bajaj Finance Ltd,291625939,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:52,21:59.0,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374200,d875b18b-e162-4714-ab23-a76037e96e16,1.32032E+12,Agency,292882422,TRUE,TRUE,0.99126583,Match,Match,1/13/2022 15:52,22:05.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374201,8541ddd7-aca1-400e-8715-9f7ac6423004,1.10007E+12,Agency,289529310,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:52,22:07.2,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374202,4ad8d4c6-833b-44d5-846f-628070652be4,1.10007E+12,Agency,288840192,TRUE,TRUE,0.9917714,Match,Match,1/13/2022 15:52,22:12.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374203,12b8fca9-edf9-44bd-b4c5-7fa1aadce8a5,1.10007E+12,Agency,291107548,TRUE,TRUE,0.98847544,Match,Match,1/13/2022 15:52,22:25.4,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374204,a6abb0ce-ed36-447d-9118-d9313a7116d3,1.10007E+12,Agency,291965007,TRUE,TRUE,0.99030834,Match,Match,1/13/2022 15:52,22:33.5,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374385,d76be463-7f16-4753-9c18-5be1eaf23e41,1.21007E+12,Online,292405515,TRUE,FALSE,0.5617787,Not Match,Not Match,1/13/2022 16:12,42:09.0,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374205,76d2835c-f42e-4607-82e9-0910de0cd3e2,1.10007E+12,Agency,291986697,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:52,22:34.7,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374206,2bd6dc21-7513-45c9-9193-ca0e9ba2f42d,1.34542E+12,Agency,289237830,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:52,22:36.0,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374207,3f8b2972-ddb2-4735-ba89-07dcc1e2f5a5,3.36254E+12,Direct,291235094,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:52,22:37.2,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374208,8516d683-5f1b-4432-a11c-4c82eeae2138,1.39051E+12,Direct,290468434,TRUE,TRUE,0.990409,Match,Match,1/13/2022 15:53,23:00.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374209,9d645c32-8a5b-4d46-bed2-e8047f8916ec,1.32384E+12,Agency,290362871,TRUE,TRUE,0.9906983,Match,Match,1/13/2022 15:53,23:05.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374210,0c326ac9-1d2b-4862-914d-76481ce51e8e,1.38268E+12,Direct,291105302,TRUE,TRUE,0.99110305,Match,Match,1/13/2022 15:53,23:13.4,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374211,9535c0d8-7488-4618-8c51-27659aa9f9a5,1.34515E+12,Direct,289410273,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:53,23:14.6,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374212,8a424c1a-c1a5-48a0-847e-ce8b569870a9,1.37643E+12,Agency,292310358,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:53,23:15.8,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374213,df46681b-2510-4942-8d87-c36f8e459026,1.39221E+12,Agency,291446256,TRUE,TRUE,0.9657668,Match,Match,1/13/2022 15:53,23:26.5,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374214,12b299d2-5ec8-4ada-a230-672ca2626fae,1.33418E+12,Agency,290781381,TRUE,TRUE,0.9909127,Match,Match,1/13/2022 15:53,23:32.6,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374215,d6e1d328-9e1b-47c8-890d-a58b3b5e4776,1.39897E+12,Agency,290159408,TRUE,TRUE,0.9922517,Match,Match,1/13/2022 15:54,24:00.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374216,e36833a6-3ac1-4401-87d2-824ce83b02d8,1.31801E+12,Agency,290150133,TRUE,TRUE,0.98948973,Match,Match,1/13/2022 15:54,24:19.0,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374217,54fbd244-a7c5-4737-8163-f84f270e055a,1.34596E+12,Agency,290842021,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:54,24:20.2,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374218,e1d7862f-eb65-44d8-9636-0c75d96d63be,1.10007E+12,Agency,292071287,TRUE,TRUE,0.99032974,Match,Match,1/13/2022 15:54,24:47.5,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374219,519b9702-8180-4b50-b9ae-33788d8f5880,1.10007E+12,HDFC Bank,290694823,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:54,24:48.7,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374220,c72e9155-0248-4e05-abe2-eae526b8db11,1.10007E+12,HDFC Bank,270232853,TRUE,FALSE,0.9286116,Not Match,Not Match,1/13/2022 15:55,25:24.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374221,522ba689-06e2-45cc-9b02-db660640192b,1.10007E+12,Direct,291506689,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:55,25:25.9,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374222,b507e912-112e-4451-887c-fefd4eb2d992,1.38467E+12,Agency,290764310,TRUE,TRUE,0.9911822,Match,Match,1/13/2022 15:55,25:31.5,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374223,77ae627e-7635-48be-9cbc-67c954d93c78,1.35871E+12,HDFC Sales,292248502,TRUE,TRUE,0.9910164,Match,Match,1/13/2022 15:55,25:49.8,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374224,375ed9d9-9341-4148-b6d4-a0e5e8a3bff2,1.33744E+12,CoOperatives,291358047,TRUE,TRUE,0.9908439,Match,Match,1/13/2022 15:56,26:32.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374225,d1ec9e49-3d41-4507-b7d0-7cafe74acc82,1.31092E+12,Agency,290096400,TRUE,TRUE,0.99041253,Match,Match,1/13/2022 15:57,27:06.3,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374226,17d883d7-f402-4ee5-8528-367bf5d3c6d2,3.10007E+12,Agency,291739817,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:57,27:07.5,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374227,ffd36f29-434a-4dd7-b9a6-ec046a9fcc56,3.31211E+12,Agency,289251379,TRUE,TRUE,0.9904889,Match,Match,1/13/2022 15:57,27:28.6,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374228,68e1e74b-e409-4239-a2af-dfc1462fa3fb,1.10007E+12,Agency,292680526,TRUE,TRUE,0.9910703,Match,Match,1/13/2022 15:57,27:45.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374229,1a8669e7-aa03-4cc8-8f0e-da7c75cae9b0,1.10007E+12,Agency,292248714,TRUE,TRUE,0.99113023,Match,Match,1/13/2022 15:58,28:02.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374230,af5f7490-0879-4d1b-bf16-4497de85108f,1.10007E+12,Agency,291388473,TRUE,TRUE,0.99132067,Match,Match,1/13/2022 15:58,28:10.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374231,8a5503a2-8398-420a-aaf3-3f52626a3937,1.39693E+12,HDFC Sales,291247917,TRUE,TRUE,0.9516953,Match,Match,1/13/2022 15:58,28:18.3,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374232,77661e0b-6208-4340-aed7-c462ce0217ea,1.3042E+12,Agency,289651818,TRUE,TRUE,0.99060094,Match,Match,1/13/2022 15:58,28:25.8,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374233,9a45ffdb-6afa-4ae7-a3f2-4a199e952f16,1.36162E+12,Agency,289317734,TRUE,TRUE,0.9899276,Match,Match,1/13/2022 15:58,28:43.1,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374234,27f387ac-de3c-4c07-8db8-f2ebcb6e1bee,1.39536E+12,HDFC Sales,289851278,TRUE,TRUE,0.9904357,Match,Match,1/13/2022 15:58,28:48.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374235,6b864e08-ca5b-4c8c-9819-2121dd177492,1.36423E+12,Agency,289972659,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:58,28:50.2,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374236,378e5a68-edef-4ad3-ae81-0e8c11f350bb,1.10007E+12,HDFC Bank,292971119,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:58,28:51.4,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374237,9e76e3f0-8505-44be-a0d2-3f5116445a84,1.10007E+12,HDFC Bank,291643318,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:58,28:52.7,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374238,fb84215e-bd91-4ffd-8646-af31a4bf3167,1.10007E+12,HDFC Bank,290710228,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:59,28:53.9,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374239,3e2d9e5c-4595-4005-b0c2-40928ae0aecd,1.10007E+12,Agency,290055762,TRUE,TRUE,0.9906551,Match,Match,1/13/2022 15:59,29:04.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374240,4f3972c0-e0e5-424c-9070-88d097ffb00a,1.31379E+12,Agency,292849057,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:59,29:05.5,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374241,be8a58b0-0fb2-49ca-9883-422363f2749f,1.10007E+12,Agency,288983136,TRUE,TRUE,0.94676995,Match,Match,1/13/2022 15:59,29:14.3,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374242,232164a4-c561-4703-9234-5b2cb02272b6,1.10007E+12,Agency,288985154,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:59,29:15.6,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374243,6cd60963-08cb-4f7e-b68a-08d33b081b9b,1.30334E+12,HDFC Bank,289951632,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:59,29:16.8,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374244,7423a77f-acf2-4d4c-9d29-fdad8c084323,1.10007E+12,HDFC Bank,276196715,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 15:59,29:18.1,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374245,08a67c95-fc48-448f-8457-268eab440970,1.10007E+12,Agency,291796701,TRUE,TRUE,0.97541773,Match,Match,1/13/2022 15:59,29:25.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374246,0dd3e3a7-bb01-477e-93df-a2fadc575e80,1.10007E+12,Agency,290309126,TRUE,TRUE,0.947679,Match,Match,1/13/2022 15:59,29:36.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374247,e634a36b-264b-43b0-95e0-dc91a31dc9c3,1.38356E+12,Direct,292612667,TRUE,TRUE,0.9910528,Match,Match,1/13/2022 15:59,29:43.5,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374248,8655072b-aaaa-4c2d-af33-5ad1f1765fe0,1.35532E+12,Agency,289882359,TRUE,TRUE,0.9911402,Match,Match,1/13/2022 15:59,29:52.1,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374249,0f386393-afda-4e60-97a9-3381235d4a90,1.10007E+12,HDFC Bank,279756583,TRUE,FALSE,0.9032075,Not Match,Not Match,1/13/2022 16:00,30:13.0,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374250,b86f3456-0543-49aa-ab2a-03ab7e9ddeec,1.32158E+12,HDFC Bank,290607535,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:00,30:14.3,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374251,b1c0de9b-641c-4e98-8989-7c56aacc01d9,1.10007E+12,Agency,291024352,TRUE,TRUE,0.99094933,Match,Match,1/13/2022 16:00,30:24.8,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374252,8ae9526e-6f3d-4b10-a8ce-c57c1ee8b558,1.10007E+12,Agency,289942764,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:00,30:26.1,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374253,46471ef9-5a07-4976-9864-bfcb506ae828,1.10007E+12,Agency,290754025,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:00,30:27.3,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374254,9cc8db89-2030-4fe3-b893-38a65d606d8e,1.3542E+12,HDFC Bank,285200066,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:00,30:28.6,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374255,027041ff-fa1b-41f7-a4b7-f008253d783b,1.36629E+12,Agency,290214549,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:00,30:29.8,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374256,31cb43a4-d120-4436-b261-67e957619c42,1.3228E+12,Agency,290306033,TRUE,TRUE,0.97327733,Match,Match,1/13/2022 16:00,30:38.4,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374257,2f7a6e92-ee31-4dca-aed2-6f3fdf691c66,1.10007E+12,Agency,290276650,TRUE,TRUE,0.9905301,Match,Match,1/13/2022 16:00,30:47.3,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374258,6bdaf1dd-515a-4945-953e-60a26b1f8685,1.10007E+12,HDFC Bank,274989739,TRUE,TRUE,0.9486863,Match,Match,1/13/2022 16:01,30:55.5,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374259,7977d1f4-3404-4043-8d95-f7e3a81cea6d,1.10007E+12,HDFC Bank,271868286,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,30:56.7,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374260,3e88116f-52e5-48be-a800-1de33840232a,1.35794E+12,CoOperatives,292490572,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,30:58.0,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374261,84bffc0c-5ce9-4328-930a-e6da31db6ff6,1.10007E+12,HDFC Bank,277564466,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,30:59.2,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374262,6b281018-31ea-4d60-9884-ff3d997f61cd,1.10007E+12,HDFC Bank,290280050,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,31:00.5,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374263,a24b87ed-c80e-4bb5-9c9f-bd49634a9519,1.38123E+12,NBFC SFB,291001537,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,31:01.7,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374264,ae676f42-b484-4249-88c4-08eff85fb3e6,1.10007E+12,Agency,290317513,TRUE,TRUE,0.99119616,Match,Match,1/13/2022 16:01,31:36.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374265,b9eebda1-848a-496a-ae8c-2a1a0d3ed295,1.10007E+12,Direct,290140364,TRUE,TRUE,0.9701736,Match,Match,1/13/2022 16:01,31:43.3,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374266,c99c7537-8c6c-41a7-9477-9144ef2aaab5,1.10007E+12,HDFC Bank,292654680,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,31:44.5,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374267,7f6328d8-2949-46fd-9957-eaba42572abf,1.10007E+12,HDFC Bank,292826833,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,31:45.8,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374268,97bb5a01-4e4d-418e-9053-9f072cf1e02f,1.10007E+12,Broca,291185221,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:01,31:47.1,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374269,e5d9b7a6-62df-42bf-8d45-b9f17d9fbb4d,1.39918E+12,Agency,292597154,TRUE,TRUE,0.99104965,Match,Match,1/13/2022 16:02,31:55.1,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374270,e82eb47a-9a1e-4609-8b0b-0eb79cd8cbd6,1.32637E+12,Agency,290767773,TRUE,TRUE,0.9909418,Match,Match,1/13/2022 16:02,32:02.6,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374271,31dcb855-541f-4dd0-aa38-a4c3bb4e09be,1.3977E+12,Agency,292973901,TRUE,TRUE,0.9699052,Match,Match,1/13/2022 16:02,32:15.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374272,ab8f3b0f-9324-403f-83af-c2daa415c1ad,1.31701E+12,HDFC Sales,291268209,TRUE,TRUE,0.9910505,Match,Match,1/13/2022 16:02,32:23.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374273,b9fc2d27-41f9-4481-b8b5-8708459e226f,1.37879E+12,HDFC Bank,291936347,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:02,32:25.2,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374274,6ec64404-ed95-4aa7-943b-e1b418da06ef,1.30691E+12,Agency,292518324,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:02,32:26.4,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374275,a19ed5ea-d1bb-458c-a46c-abd1252ebe2e,1.38942E+12,HDFC Sales,290652395,TRUE,TRUE,0.992265,Match,Match,1/13/2022 16:02,32:45.6,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374276,e1225918-dc99-41b3-8a39-2ab833756fd2,1.10007E+12,HDFC Bank,289540709,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:02,32:46.8,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374277,f1cb3beb-8298-432f-88f1-7d0f7250a189,1.10007E+12,International Business,292471503,TRUE,TRUE,0.99128634,Match,Match,1/13/2022 16:03,32:54.9,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374278,89febe6f-b961-4a8b-9177-efa9f12cff8e,1.10007E+12,Direct,290492176,TRUE,TRUE,0.9911432,Match,Match,1/13/2022 16:03,33:02.4,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374279,1e4a5756-57e0-4214-a02e-a7ab1aae09ae,1.10007E+12,Direct,290010762,TRUE,TRUE,0.990581,Match,Match,1/13/2022 16:03,33:08.0,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374280,c66d3fd2-b381-4c59-8a0d-6624f92bd8fe,1.10007E+12,Direct,289099053,TRUE,TRUE,0.9899596,Match,Match,1/13/2022 16:03,33:26.8,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374281,00f24831-18e0-401d-9bed-5be05ea0b04a,1.10007E+12,Direct,292836734,TRUE,TRUE,0.9909134,Match,Match,1/13/2022 16:03,33:34.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374282,9c30d698-f08b-4016-8e42-f3ddfd9278f8,2.10007E+12,Direct,289034426,TRUE,TRUE,0.9801974,Match,Match,1/13/2022 16:03,33:47.4,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374283,a15aa3ab-2e75-4521-9dfe-f08649e2b7cc,1.10007E+12,DSC,289062337,TRUE,TRUE,0.99066025,Match,Match,1/13/2022 16:04,34:15.1,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374284,3a578310-cb15-496c-ac9b-4d3ebed9f593,1.10007E+12,HDFC Bank,291758644,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:04,34:16.4,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374285,ede0e600-135f-46d2-8b7c-fee15454e13b,1.10007E+12,HDFC Bank,283637195,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:04,34:17.6,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374286,8b169bf8-b80b-4185-86fc-199377e70ca0,1.10007E+12,HDFC Bank,291951773,TRUE,TRUE,0.96457523,Match,Match,1/13/2022 16:04,34:23.4,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374287,e0b464e3-baa5-4888-9b23-3d3ec9ebac29,1.38949E+12,Agency,290273545,TRUE,TRUE,0.98787516,Match,Match,1/13/2022 16:04,34:47.1,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374288,abcf51a0-7f6f-4f38-a023-c3d966fcf629,1.10007E+12,HDFC Bank,289284770,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:04,34:48.4,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374289,54e8cb76-c338-49b2-822c-274a89a60a12,1.10007E+12,HDFC Bank,280121487,TRUE,FALSE,0.8992854,Not Match,Not Match,1/13/2022 16:05,35:41.7,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374290,e6e8a762-40c9-49c8-8d3d-48f80a3c5a6c,1.32587E+12,DSC,292564177,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:05,35:42.9,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374291,9e7604d2-bd5b-4609-985d-54248349a209,1.21007E+12,Online,272915910,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:05,35:44.1,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374292,0d6aa896-b980-43f7-bd28-febab1551fce,1.32697E+12,Agency,292951375,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:05,35:45.4,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374293,f4602197-e785-4258-bb56-516b083ed364,1.38604E+12,HDFC Sales,291435521,TRUE,TRUE,0.95309645,Match,Match,1/13/2022 16:05,35:51.1,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374294,90cd2c7c-d0c0-48a9-ba36-145974b8f9c9,1.31265E+12,HDFC Bank,289438802,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:05,35:52.3,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374295,fce64b80-08d2-4c1f-abea-8b2cd66e7b6f,2.31245E+12,Agency,290850131,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:06,35:53.6,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374296,b8d2d6e4-f077-4288-b2e6-c51a016953e7,1.31023E+12,CoOperatives,292627775,TRUE,TRUE,0.99089324,Match,Match,1/13/2022 16:06,36:17.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374340,dd245054-47a8-44b7-90f7-248360e94651,1.21007E+12,Online,292851383,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:07,37:43.3,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374297,1ff93349-9559-4a2a-99c6-ddec326e2340,1.34194E+12,HDFC Sales,291560170,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:06,36:18.4,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374298,c9cbb2d7-da1a-42dd-97f8-3783557ddf90,1.21007E+12,Online,271487425,TRUE,NULL,NULL,Not Eligible to Match (Quality Check Failure),Not Eligible to Match,1/13/2022 16:06,36:23.2,TRUE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
374299,29b1d233-9d52-4769-8bb8-109bd9f077d9,1.21007E+12,Online,271154538,NULL,NULL,NULL,Not Eligible to Match (Quality Check Failure),Live image failed AQC,1/13/2022 16:06,36:24.5,FALSE,1/13/2022,7b452a89-56c9-4b36-bf4e-438622162de6
